cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
8.0,50.88062,4.34038,9016004.0,,,,,
8.0,50.878,4.33996,9016005.0,,,,,
8.0,50.8855,4.33246,9016006.0,,,,,
8.0,50.88183,4.34308,9016007.0,,,,,
8.0,50.89093,4.33776,9016008.0,,,,,
8.0,50.90209,4.31459,9016009.0,,,,,
8.0,50.89324,4.32855,9016010.0,,,,,
8.0,50.90089,4.30911,9016011.0,,,,,
8.0,50.88963,4.31687,9016012.0,,,,,
8.0,50.88324,4.33593,9016013.0,,,,,
8.0,50.87502,4.34352,9016014.0,,,,,
8.0,50.90165,4.31809,9016015.0,,,,,
8.0,50.89604,4.32214,9016016.0,,,,,
8.0,50.88686,4.3357,9016017.0,,,,,
8.0,50.9042,4.31689,9016018.0,,,,,
8.0,50.89341,4.32362,9016019.0,,,,,
8.0,50.88468,4.34059,9016020.0,,,,,
8.0,50.90011,4.32179,9016021.0,,,,,
8.0,50.87921,4.32265,9016022.0,,,,,
8.0,50.89178,4.31297,9016023.0,,,,,
8.0,50.8862,4.32098,9016024.0,,,,,
8.0,50.89314,4.31734,9016025.0,,,,,
8.0,50.89209,4.33432,9016026.0,,,,,
8.0,50.87964,4.31748,9016027.0,,,,,
8.0,50.89634,4.31307,9016028.0,,,,,
8.0,50.88494,4.34431,9016029.0,,,,,
8.0,50.87696,4.34273,9016030.0,,,,,
8.0,50.89097,4.32422,9016031.0,,,,,
8.0,50.89957,4.3125,9016032.0,,,,,
8.0,50.8808,4.33676,9016033.0,,,,,
8.0,50.88276,4.34622,9016034.0,,,,,
8.0,50.89007,4.33042,9016035.0,,,,,
8.0,50.89502,4.33014,9016036.0,,,,,
8.0,50.882712439,4.3214646235,9016037.0,,,,,
8.0,50.884996749,4.3240771972,9016038.0,,,,,
8.0,50.893661107,4.3203452381,9016039.0,,,,,
8.0,50.898206,4.309182,9016040.0,,,,,
8.0,50.89806,4.31481,9016041.0,,,,,
8.0,50.87935515979255,4.343435255099213,9016042.0,,,,,
8.0,50.89503196102556,4.3267131278737985,9016043.0,,,,,
8.0,50.888692357794255,4.319743505120712,9016044.0,,,,,
8.0,50.889563462270495,4.313765126527671,9016045.0,,,,,
8.0,50.90266086880115,4.32175322369669,9016046.0,,,,,
